SchoolKey,SchoolName,SchoolPostcode,SchoolMapLabel,LocalAuthority,Postcode_area,Postcode_district,Latitude,Longitude,CatchmentGeoJsonUrl,FallbackGeoJsonUrl,FallbackGeoJsonFilename,HasRealCatchmentGeoJson,HasFallbackGeoJson
St Aidan's High School|ML2 7EW,St Aidan's High School,ML2 7EW,St Aidan's High School (North Lanarkshire),North Lanarkshire,ML,ML2,55.7800205,-3.9176551,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_north_lanarkshire_st_aidan_s_high_school_ml2_7ew.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_aidan_s_high_school_ml2_7ew.geojson,fallback_st_aidan_s_high_school_ml2_7ew.geojson,True,True
St Ambrose High School|ML5 2HT,St Ambrose High School,ML5 2HT,St Ambrose High School (North Lanarkshire),North Lanarkshire,ML,ML5,55.8685033,-4.053223,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_north_lanarkshire_st_ambrose_high_school_ml5_2ht.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_ambrose_high_school_ml5_2ht.geojson,fallback_st_ambrose_high_school_ml5_2ht.geojson,True,True
St Andrew's Academy|PA2 7LG,St Andrew's Academy,PA2 7LG,St Andrew's Academy (Renfrewshire),Renfrewshire,PA,PA2,55.8307875,-4.3921201,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_renfrewshire_st_andrew_s_academy_pa2_7lg.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_andrew_s_academy_pa2_7lg.geojson,fallback_st_andrew_s_academy_pa2_7lg.geojson,True,True
St Andrew's and St Bride's High School|G74 1NL,St Andrew's and St Bride's High School,G74 1NL,St Andrew's and St Bride's High School (South Lanarkshire),South Lanarkshire,G,G74,55.7620773,-4.1666219,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_south_lanarkshire_st_andrew_s_and_st_bride_s_high_school_g74_1nl.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_andrew_s_and_st_bride_s_high_school_g74_1nl.geojson,fallback_st_andrew_s_and_st_bride_s_high_school_g74_1nl.geojson,True,True
St Andrew's High School|ML5 5EA,St Andrew's High School,ML5 5EA,St Andrew's High School (North Lanarkshire),North Lanarkshire,ML,ML5,55.8473919,-4.0319273,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_north_lanarkshire_st_andrew_s_high_school_ml5_5ea.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_andrew_s_high_school_ml5_5ea.geojson,fallback_st_andrew_s_high_school_ml5_5ea.geojson,True,True
St Andrew's R C High School|KY1 3JL,St Andrew's R C High School,KY1 3JL,St Andrew's R C High School (Fife),Fife,KY,KY1,56.1327013,-3.1484926,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_fife_st_andrew_s_r_c_high_school_ky1_3jl.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_andrew_s_r_c_high_school_ky1_3jl.geojson,fallback_st_andrew_s_r_c_high_school_ky1_3jl.geojson,True,True
St Andrew's Secondary School|G32 6QE,St Andrew's Secondary School,G32 6QE,St Andrew's Secondary School (Glasgow City),Glasgow City,G,G32,55.8608409,-4.1690334,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_glasgow_city_st_andrew_s_secondary_school_g32_6qe.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_andrew_s_secondary_school_g32_6qe.geojson,fallback_st_andrew_s_secondary_school_g32_6qe.geojson,True,True
St Augustine's High School|EH12 9AD,St Augustine's High School,EH12 9AD,St Augustine's High School (City of Edinburgh),City of Edinburgh,EH,EH12,55.9324071,-3.2921883,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_city_of_edinburgh_st_augustine_s_high_school_eh12_9ad.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_augustine_s_high_school_eh12_9ad.geojson,fallback_st_augustine_s_high_school_eh12_9ad.geojson,True,True
St Benedict's High School|PA5 8EX,St Benedict's High School,PA5 8EX,St Benedict's High School (Renfrewshire),Renfrewshire,PA,PA5,55.8452114,-4.5121972,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_renfrewshire_st_benedict_s_high_school_pa5_8ex.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_benedict_s_high_school_pa5_8ex.geojson,fallback_st_benedict_s_high_school_pa5_8ex.geojson,True,True
St Columba's High School|PA19 1TN,St Columba's High School,PA19 1TN,St Columba's High School (Inverclyde),Inverclyde,PA,PA19,55.9540766,-4.8215391,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_inverclyde_st_columba_s_high_school_pa19_1tn.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_columba_s_high_school_pa19_1tn.geojson,fallback_st_columba_s_high_school_pa19_1tn.geojson,True,True
St Columba's R C High School|KY11 4UN,St Columba's R C High School,KY11 4UN,St Columba's R C High School (Fife),Fife,KY,KY11,56.0702008,-3.4189626,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_fife_st_columba_s_r_c_high_school_ky11_4un.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_columba_s_r_c_high_school_ky11_4un.geojson,fallback_st_columba_s_r_c_high_school_ky11_4un.geojson,True,True
St David's RC High School|EH22 2PS,St David's RC High School,EH22 2PS,St David's RC High School (Midlothian),Midlothian,EH,EH22,55.9003916,-3.0451634,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_midlothian_st_david_s_rc_high_school_eh22_2ps.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_david_s_rc_high_school_eh22_2ps.geojson,fallback_st_david_s_rc_high_school_eh22_2ps.geojson,True,True
St John Ogilvie High School|ML3 9LA,St John Ogilvie High School,ML3 9LA,St John Ogilvie High School (South Lanarkshire),South Lanarkshire,ML,ML3,55.7797306,-4.0780762,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_south_lanarkshire_st_john_ogilvie_high_school_ml3_9la.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_john_ogilvie_high_school_ml3_9la.geojson,fallback_st_john_ogilvie_high_school_ml3_9la.geojson,True,True
St John's RC Academy|PH1 5BF,St John's RC Academy,PH1 5BF,St John's RC Academy (Perth and Kinross),Perth and Kinross,PH,PH1,56.4102307,-3.4379284,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_perth_and_kinross_st_john_s_rc_academy_ph1_5bf.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_john_s_rc_academy_ph1_5bf.geojson,fallback_st_john_s_rc_academy_ph1_5bf.geojson,True,True
St John's RC High School|DD3 6EY,St John's RC High School,DD3 6EY,St John's RC High School (Dundee City),Dundee City,DD,DD3,56.4753771,-2.996286,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_dundee_city_st_john_s_rc_high_school_dd3_6ey.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_john_s_rc_high_school_dd3_6ey.geojson,fallback_st_john_s_rc_high_school_dd3_6ey.geojson,True,True
St Joseph's Academy|KA3 7SL,St Joseph's Academy,KA3 7SL,St Joseph's Academy (East Ayrshire),East Ayrshire,KA,KA3,55.6161969,-4.4827828,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_east_ayrshire_st_joseph_s_academy_ka3_7sl.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_joseph_s_academy_ka3_7sl.geojson,fallback_st_joseph_s_academy_ka3_7sl.geojson,True,True
St Joseph's College|DG1 4UU,St Joseph's College,DG1 4UU,St Joseph's College (Dumfries and Galloway),Dumfries and Galloway,DG,DG1,55.0632368,-3.6004353,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_dumfries_and_galloway_st_joseph_s_college_dg1_4uu.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_joseph_s_college_dg1_4uu.geojson,fallback_st_joseph_s_college_dg1_4uu.geojson,True,True
St Kentigern's Academy|EH47 7LX,St Kentigern's Academy,EH47 7LX,St Kentigern's Academy (West Lothian),West Lothian,EH,EH47,55.8713516,-3.6351012,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_west_lothian_st_kentigern_s_academy_eh47_7lx.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_kentigern_s_academy_eh47_7lx.geojson,fallback_st_kentigern_s_academy_eh47_7lx.geojson,True,True
St Luke's High School|G78 2SG,St Luke's High School,G78 2SG,St Luke's High School (East Renfrewshire),East Renfrewshire,G,G78,55.789885,-4.3858719,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_east_renfrewshire_st_luke_s_high_school_g78_2sg.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_luke_s_high_school_g78_2sg.geojson,fallback_st_luke_s_high_school_g78_2sg.geojson,True,True
St Machar Academy|AB24 3YZ,St Machar Academy,AB24 3YZ,St Machar Academy (Aberdeen City),Aberdeen City,AB,AB24,57.1660442,-2.1112019,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_aberdeen_city_st_machar_academy_5246431.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_machar_academy_ab24_3yz.geojson,fallback_st_machar_academy_ab24_3yz.geojson,True,True
St Margaret Mary's Secondary School|G45 9NJ,St Margaret Mary's Secondary School,G45 9NJ,St Margaret Mary's Secondary School (Glasgow City),Glasgow City,G,G45,55.8029649,-4.2376175,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_glasgow_city_st_margaret_mary_s_secondary_school_g45_9nj.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_margaret_mary_s_secondary_school_g45_9nj.geojson,fallback_st_margaret_mary_s_secondary_school_g45_9nj.geojson,True,True
St Margaret's Academy|EH54 6AT,St Margaret's Academy,EH54 6AT,St Margaret's Academy (West Lothian),West Lothian,EH,EH54,55.8887512,-3.5228183,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_west_lothian_st_margaret_s_academy_eh54_6at.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_margaret_s_academy_eh54_6at.geojson,fallback_st_margaret_s_academy_eh54_6at.geojson,True,True
St Margaret's High School|ML6 6EU,St Margaret's High School,ML6 6EU,St Margaret's High School (North Lanarkshire),North Lanarkshire,ML,ML6,55.8706518,-3.9688407,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_north_lanarkshire_st_margaret_s_high_school_ml6_6eu.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_margaret_s_high_school_ml6_6eu.geojson,fallback_st_margaret_s_high_school_ml6_6eu.geojson,True,True
St Matthew's Academy|KA21 5NT,St Matthew's Academy,KA21 5NT,St Matthew's Academy (North Ayrshire),North Ayrshire,KA,KA21,55.6431532,-4.7883122,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_north_ayrshire_st_matthew_s_academy_ka21_5nt.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_matthew_s_academy_ka21_5nt.geojson,fallback_st_matthew_s_academy_ka21_5nt.geojson,True,True
St Maurice's High School|G68 9AG,St Maurice's High School,G68 9AG,St Maurice's High School (North Lanarkshire),North Lanarkshire,G,G68,55.9420209,-4.0320956,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_north_lanarkshire_st_maurice_s_high_school_g68_9ag.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_maurice_s_high_school_g68_9ag.geojson,fallback_st_maurice_s_high_school_g68_9ag.geojson,True,True
St Modan's High School|FK7 7WS,St Modan's High School,FK7 7WS,St Modan's High School (Stirling),Stirling,FK,FK7,56.1200367,-3.906507,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_stirling_st_modan_s_high_school_fk7_7ws.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_modan_s_high_school_fk7_7ws.geojson,fallback_st_modan_s_high_school_fk7_7ws.geojson,True,True
St Mungo's Academy|G40 2RA,St Mungo's Academy,G40 2RA,St Mungo's Academy (Glasgow City),Glasgow City,G,G40,55.8540426,-4.2206131,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_glasgow_city_st_mungo_s_academy_g40_2ra.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_mungo_s_academy_g40_2ra.geojson,fallback_st_mungo_s_academy_g40_2ra.geojson,True,True
St Mungo's RC High School|FK2 7JT,St Mungo's RC High School,FK2 7JT,St Mungo's RC High School (Falkirk),Falkirk,FK,FK2,56.0068307,-3.792484,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_falkirk_st_mungo_s_rc_high_school_fk2_7jt.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_mungo_s_rc_high_school_fk2_7jt.geojson,fallback_st_mungo_s_rc_high_school_fk2_7jt.geojson,True,True
St Ninian's High School|G66 1DT,St Ninian's High School,G66 1DT,St Ninian's High School (East Dunbartonshire),East Dunbartonshire,G,G66,55.9362388,-4.1626319,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_east_dunbartonshire_st_ninian_s_high_school_g66_1dt.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_ninian_s_high_school_g66_1dt.geojson,fallback_st_ninian_s_high_school_g66_1dt.geojson,True,True
St Ninian's High School|G46 6UX,St Ninian's High School,G46 6UX,St Ninian's High School (East Renfrewshire),East Renfrewshire,G,G46,55.7993299,-4.3020449,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_east_renfrewshire_st_ninian_s_high_school_g46_6ux.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_ninian_s_high_school_g46_6ux.geojson,fallback_st_ninian_s_high_school_g46_6ux.geojson,True,True
St Paul's High School|G53 5HW,St Paul's High School,G53 5HW,St Paul's High School (Glasgow City),Glasgow City,G,G53,55.824408,-4.3376131,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_glasgow_city_st_paul_s_high_school_g53_5hw.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_paul_s_high_school_g53_5hw.geojson,fallback_st_paul_s_high_school_g53_5hw.geojson,True,True
St Paul's RC Academy|DD3 0EH,St Paul's RC Academy,DD3 0EH,St Paul's RC Academy (Dundee City),Dundee City,DD,DD3,56.4862973,-2.9788721,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_dundee_city_st_paul_s_rc_academy_dd3_0eh.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_paul_s_rc_academy_dd3_0eh.geojson,fallback_st_paul_s_rc_academy_dd3_0eh.geojson,True,True
St Peter the Apostle High School|G81 2DB,St Peter the Apostle High School,G81 2DB,St Peter the Apostle High School (West Dunbartonshire),West Dunbartonshire,G,G81,55.9147769,-4.3984058,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_west_dunbartonshire_st_peter_the_apostle_high_school_g81_2db.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_peter_the_apostle_high_school_g81_2db.geojson,fallback_st_peter_the_apostle_high_school_g81_2db.geojson,True,True
St Roch's Secondary School|G21 2NF,St Roch's Secondary School,G21 2NF,St Roch's Secondary School (Glasgow City),Glasgow City,G,G21,55.8687383,-4.2314579,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_glasgow_city_st_roch_s_secondary_school_g21_2nf.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_roch_s_secondary_school_g21_2nf.geojson,fallback_st_roch_s_secondary_school_g21_2nf.geojson,True,True
St Stephen's High School|PA14 6PP,St Stephen's High School,PA14 6PP,St Stephen's High School (Inverclyde),Inverclyde,PA,PA14,55.9200465,-4.6535948,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_inverclyde_st_stephen_s_high_school_pa14_6pp.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_stephen_s_high_school_pa14_6pp.geojson,fallback_st_stephen_s_high_school_pa14_6pp.geojson,True,True
St Thomas Aquinas Secondary School|G14 9PP,St Thomas Aquinas Secondary School,G14 9PP,St Thomas Aquinas Secondary School (Glasgow City),Glasgow City,G,G14,55.8808873,-4.3351712,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_glasgow_city_st_thomas_aquinas_secondary_school_g14_9pp.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_thomas_aquinas_secondary_school_g14_9pp.geojson,fallback_st_thomas_aquinas_secondary_school_g14_9pp.geojson,True,True
St Thomas Of Aquin's High School|EH3 9NH,St Thomas Of Aquin's High School,EH3 9NH,St Thomas Of Aquin's High School (City of Edinburgh),City of Edinburgh,EH,EH3,55.9436064,-3.1976947,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_city_of_edinburgh_st_thomas_of_aquin_s_high_school_eh3_9nh.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_st_thomas_of_aquin_s_high_school_eh3_9nh.geojson,fallback_st_thomas_of_aquin_s_high_school_eh3_9nh.geojson,True,True
Stewarton Academy|KA3 5QF,Stewarton Academy,KA3 5QF,Stewarton Academy (East Ayrshire),East Ayrshire,KA,KA3,55.6828713,-4.5012077,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_east_ayrshire_stewarton_academy_8224730.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_stewarton_academy_ka3_5qf.geojson,fallback_stewarton_academy_ka3_5qf.geojson,True,True
Stirling High School|FK8 2PA,Stirling High School,FK8 2PA,Stirling High School (Stirling),Stirling,FK,FK8,56.1049087,-3.9459679,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_stirling_stirling_high_school_5726239.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_stirling_high_school_fk8_2pa.geojson,fallback_stirling_high_school_fk8_2pa.geojson,True,True
Stonelaw High School|G73 3BP,Stonelaw High School,G73 3BP,Stonelaw High School (South Lanarkshire),South Lanarkshire,G,G73,55.8210288,-4.196302,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_lanarkshire_stonelaw_high_school_8458634.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_stonelaw_high_school_g73_3bp.geojson,fallback_stonelaw_high_school_g73_3bp.geojson,True,True
Stranraer Academy|DG9 8BY,Stranraer Academy,DG9 8BY,Stranraer Academy (Dumfries and Galloway),Dumfries and Galloway,DG,DG9,54.9055403,-5.0036723,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_dumfries_and_galloway_stranraer_academy_5903130.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_stranraer_academy_dg9_8by.geojson,fallback_stranraer_academy_dg9_8by.geojson,True,True
Strathaven Academy|ML10 6DP,Strathaven Academy,ML10 6DP,Strathaven Academy (South Lanarkshire),South Lanarkshire,ML,ML10,55.6764423,-4.0705889,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_south_lanarkshire_strathaven_academy_8533830.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_strathaven_academy_ml10_6dp.geojson,fallback_strathaven_academy_ml10_6dp.geojson,True,True
Stromness Academy|KW16 3JS,Stromness Academy,KW16 3JS,Stromness Academy (Orkney Islands),Orkney Islands,KW,KW16,58.96956,-3.2848553,,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_stromness_academy_kw16_3js.geojson,fallback_stromness_academy_kw16_3js.geojson,False,True
Stronsay Junior High School|KW17 2AE,Stronsay Junior High School,KW17 2AE,Stronsay Junior High School (Orkney Islands),Orkney Islands,KW,KW17,59.1200327,-2.6101823,,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_stronsay_junior_high_school_kw17_2ae.geojson,fallback_stronsay_junior_high_school_kw17_2ae.geojson,False,True
Tain Royal Academy|IV19 1PS,Tain Royal Academy,IV19 1PS,Tain Royal Academy (Highland),Highland,IV,IV19,57.8080249,-4.0570069,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_highland_tain_royal_academy_5119839.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_tain_royal_academy_iv19_1ps.geojson,fallback_tain_royal_academy_iv19_1ps.geojson,True,True
Tarbert Academy|PA29 6TE,Tarbert Academy,PA29 6TE,Tarbert Academy (Argyll and Bute),Argyll and Bute,PA,PA29,55.8618414,-5.4131743,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_argyll_and_bute_tarbert_academy_8110530.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_tarbert_academy_pa29_6te.geojson,fallback_tarbert_academy_pa29_6te.geojson,True,True
Taylor High School|ML1 4JP,Taylor High School,ML1 4JP,Taylor High School (North Lanarkshire),North Lanarkshire,ML,ML1,55.8081854,-3.9749565,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-denom-catchments/combined-by-school/scotland_sd_combined_north_lanarkshire_taylor_high_school_ml1_4jp.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_taylor_high_school_ml1_4jp.geojson,fallback_taylor_high_school_ml1_4jp.geojson,True,True
The Community School of Auchterarder|PH3 1BL,The Community School of Auchterarder,PH3 1BL,The Community School of Auchterarder (Perth and Kinross),Perth and Kinross,PH,PH3,56.2980872,-3.7084577,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/scotland-secondary-non-denom-catchments/scotland_sn_perth_and_kinross_the_community_school_of_auchterarder_5350034.geojson,https://raw.githubusercontent.com/McCrackenLab/powerbi-school-catchments/refs/heads/main/school-fallbacks/fallback_the_community_school_of_auchterarder_ph3_1bl.geojson,fallback_the_community_school_of_auchterarder_ph3_1bl.geojson,True,True
